InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,DayOfWeek,PriceDiff,PriceDiffNote,InvoiceMonth
555133,22433,WATERING CAN GREEN DINOSAUR,6,2011-05-31 15:32:00,1.95,16810,United Kingdom,11.7,Tuesday,0.0,,2011-05-01
552149,23207,LUNCH BAG ALPHABET DESIGN,10,2011-05-06 12:00:00,1.65,13365,United Kingdom,16.5,Friday,0.0,,2011-05-01
546998,22060,LARGE CAKE STAND HANGING HEARTS,3,2011-03-18 13:32:00,3.95,16023,United Kingdom,11.850000000000001,Friday,,First entry,2011-03-01
550144,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-04-14 14:14:00,2.55,16520,United Kingdom,2.55,Thursday,0.0,,2011-04-01
568346,82580,BATHROOM METAL SIGN,2,2011-09-26 15:28:00,1.25,14096,United Kingdom,2.5,Monday,0.7,,2011-09-01
561258,22983,CARD BILLBOARD FONT,24,2011-07-26 12:03:00,0.42,15513,United Kingdom,10.08,Tuesday,0.0,,2011-07-01
537871,22703,PINK CAT BOWL,1,2010-12-08 17:20:00,2.1,12748,United Kingdom,2.1,Wednesday,,First entry,2010-12-01
571120,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-10-14 09:06:00,7.5,16950,United Kingdom,15.0,Friday,0.0,,2011-10-01
557850,21993,FLORAL FOLK STATIONERY SET,12,2011-06-23 10:56:00,1.25,12720,Germany,15.0,Thursday,-1.7000000000000002,,2011-06-01
553882,22729,ALARM CLOCK BAKELIKE ORANGE,24,2011-05-19 15:30:00,3.75,16672,United Kingdom,90.0,Thursday,,First entry,2011-05-01
576540,22620,4 TRADITIONAL SPINNING TOPS,4,2011-11-15 12:48:00,1.45,18043,United Kingdom,5.8,Tuesday,0.0,,2011-11-01
537144,21563,RED HEART SHAPE LOVE BUCKET ,2,2010-12-05 13:00:00,2.95,15880,United Kingdom,5.9,Sunday,,First entry,2010-12-01
577479,22318,FIVE HEART HANGING DECORATION,6,2011-11-20 11:34:00,2.95,14911,EIRE,17.700000000000003,Sunday,,First entry,2011-11-01
558237,23203,JUMBO BAG DOILEY PATTERNS,5,2011-06-27 15:04:00,2.08,12867,United Kingdom,10.4,Monday,0.0,,2011-06-01
568902,23231,WRAP  VINTAGE DOILY ,25,2011-09-29 13:23:00,0.42,13503,United Kingdom,10.5,Thursday,0.0,,2011-09-01
558183,22670,FRENCH WC SIGN BLUE METAL,2,2011-06-27 12:13:00,1.25,15996,United Kingdom,2.5,Monday,0.0,,2011-06-01
578335,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-11-24 09:06:00,0.83,17481,United Kingdom,9.959999999999999,Thursday,0.0,,2011-11-01
561933,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-08-01 12:56:00,1.25,12949,United Kingdom,15.0,Monday,0.0,,2011-08-01
540060,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-01-04 14:40:00,3.95,14732,United Kingdom,15.8,Tuesday,,First entry,2011-01-01
575587,22439,6 ROCKET BALLOONS ,10,2011-11-10 12:01:00,0.65,17461,United Kingdom,6.5,Thursday,0.0,,2011-11-01
574036,84231,EASTER BUNNY WITH BASKET ON BACK,12,2011-11-02 12:46:00,0.65,16607,United Kingdom,7.800000000000001,Wednesday,,First entry,2011-11-01
576054,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-11-13 14:55:00,3.95,15787,United Kingdom,3.95,Sunday,0.0,,2011-11-01
574016,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2011-11-02 12:04:00,2.1,18105,United Kingdom,2.1,Wednesday,0.0,,2011-11-01
564745,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-08-28 15:27:00,1.25,16806,United Kingdom,2.5,Sunday,0.0,,2011-08-01
547872,22642,SET OF 4 NAPKIN CHARMS STARS   ,1,2011-03-27 14:34:00,2.55,16777,United Kingdom,2.55,Sunday,,First entry,2011-03-01
553833,23199,JUMBO BAG APPLES,2,2011-05-19 11:41:00,2.08,17346,United Kingdom,4.16,Thursday,0.0,,2011-05-01
570863,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-10-12 15:39:00,1.65,15144,United Kingdom,19.799999999999997,Wednesday,0.0,,2011-10-01
565067,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,2011-08-31 17:16:00,1.25,15856,United Kingdom,7.5,Wednesday,,First entry,2011-08-01
560412,22386,JUMBO BAG PINK POLKADOT,4,2011-07-18 14:32:00,2.08,12748,United Kingdom,8.32,Monday,0.0,,2011-07-01
548176,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-03-29 14:20:00,1.25,13439,United Kingdom,7.5,Tuesday,0.0,,2011-03-01
579516,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-11-29 17:52:00,1.65,17841,United Kingdom,4.949999999999999,Tuesday,0.0,,2011-11-01
574737,22632,HAND WARMER RED RETROSPOT,12,2011-11-06 15:53:00,2.1,14868,United Kingdom,25.200000000000003,Sunday,0.0,,2011-11-01
546875,23193,BUFFALO BILL TREASURE BOOK BOX,8,2011-03-17 16:38:00,2.25,12514,Italy,18.0,Thursday,,First entry,2011-03-01
577807,23405,HOME SWEET HOME 2 DRAWER CABINET,4,2011-11-22 08:26:00,4.95,15699,United Kingdom,19.8,Tuesday,,First entry,2011-11-01
537868,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-08 16:49:00,0.55,12433,Norway,13.200000000000001,Wednesday,,First entry,2010-12-01
580969,21914,BLUE HARMONICA IN BOX ,12,2011-12-06 14:59:00,1.25,16076,United Kingdom,15.0,Tuesday,0.0,,2011-12-01
544068,21244,BLUE POLKADOT PLATE ,1,2011-02-15 14:08:00,1.69,16431,United Kingdom,1.69,Tuesday,0.0,,2011-02-01
544664,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-02-22 14:55:00,0.85,16045,United Kingdom,10.2,Tuesday,0.0,,2011-02-01
555854,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-06-07 13:47:00,2.95,12748,United Kingdom,2.95,Tuesday,0.0,,2011-06-01
545687,20726,LUNCH BAG WOODLAND,4,2011-03-06 12:20:00,1.65,17769,United Kingdom,6.6,Sunday,0.0,,2011-03-01
536557,79321,CHILLI LIGHTS,24,2010-12-01 14:41:00,4.25,17841,United Kingdom,102.0,Wednesday,,First entry,2010-12-01
578664,23224,CHERUB HEART DECORATION GOLD,5,2011-11-24 16:59:00,0.83,15910,United Kingdom,4.1499999999999995,Thursday,0.0,,2011-11-01
544182,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-16 15:13:00,1.95,18257,United Kingdom,19.5,Wednesday,0.0,,2011-02-01
556206,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,12,2011-06-09 13:46:00,1.25,14911,EIRE,15.0,Thursday,,First entry,2011-06-01
540550,47594B,SCOTTIES DESIGN WASHBAG,6,2011-01-10 09:11:00,1.95,12539,Spain,11.7,Monday,,First entry,2011-01-01
571105,23014,GLASS APOTHECARY BOTTLE ELIXIR,2,2011-10-13 16:01:00,3.95,17614,United Kingdom,7.9,Thursday,,First entry,2011-10-01
544459,22978,PANTRY ROLLING PIN,6,2011-02-20 13:52:00,3.75,17838,United Kingdom,22.5,Sunday,,First entry,2011-02-01
566988,23355,HOT WATER BOTTLE KEEP CALM,6,2011-09-16 10:56:00,4.95,16709,United Kingdom,29.700000000000003,Friday,0.0,,2011-09-01
579132,35964,FOLKART CLIP ON STARS,12,2011-11-28 12:35:00,0.39,15022,United Kingdom,4.68,Monday,,First entry,2011-11-01
574965,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1,2011-11-08 10:44:00,1.25,17964,United Kingdom,1.25,Tuesday,,First entry,2011-11-01
536531,22726,ALARM CLOCK BAKELIKE GREEN,9,2010-12-01 13:23:00,3.75,15485,United Kingdom,33.75,Wednesday,,First entry,2010-12-01
578075,23583,LUNCH BAG PAISLEY PARK  ,3,2011-11-22 16:11:00,1.65,15039,United Kingdom,4.949999999999999,Tuesday,0.0,,2011-11-01
544406,22966,GINGERBREAD MAN COOKIE CUTTER,2,2011-02-18 13:26:00,1.25,16726,United Kingdom,2.5,Friday,0.0,,2011-02-01
567802,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-09-22 12:06:00,1.45,14299,United Kingdom,17.4,Thursday,0.0,,2011-09-01
538403,22798,ANTIQUE GLASS DRESSING TABLE POT,4,2010-12-12 11:46:00,2.95,17211,United Kingdom,11.8,Sunday,,First entry,2010-12-01
546427,21463,MIRRORED DISCO BALL ,1,2011-03-13 14:29:00,5.95,14606,United Kingdom,5.95,Sunday,,First entry,2011-03-01
542786,22970,LONDON BUS COFFEE MUG,6,2011-02-01 10:15:00,2.55,17314,United Kingdom,15.299999999999999,Tuesday,0.0,,2011-02-01
580512,23473,WOODLAND SMALL RED FELT HEART,12,2011-12-04 13:55:00,0.83,12673,Germany,9.959999999999999,Sunday,,First entry,2011-12-01
575840,21790,VINTAGE SNAP CARDS,10,2011-11-11 11:56:00,0.85,13137,United Kingdom,8.5,Friday,0.0,,2011-11-01
573348,21616,4 PEAR BOTANICAL DINNER CANDLES,4,2011-10-30 12:27:00,1.25,14487,United Kingdom,5.0,Sunday,-2.5,,2011-10-01
559691,22715,CARD WEDDING DAY,12,2011-07-11 15:52:00,0.42,13089,United Kingdom,5.04,Monday,0.0,,2011-07-01
575491,22865,HAND WARMER OWL DESIGN,2,2011-11-09 17:47:00,2.1,15531,United Kingdom,4.2,Wednesday,0.0,,2011-11-01
571216,71053,WHITE METAL LANTERN,1,2011-10-14 13:06:00,3.75,16081,United Kingdom,3.75,Friday,,First entry,2011-10-01
578305,23529,WALL ART DOLLY GIRL ,18,2011-11-23 15:44:00,3.29,14088,United Kingdom,59.22,Wednesday,,First entry,2011-11-01
575490,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,2011-11-09 17:44:00,1.45,15031,United Kingdom,1.45,Wednesday,0.0,,2011-11-01
544692,85014B,RED RETROSPOT UMBRELLA,3,2011-02-23 09:14:00,5.95,17499,United Kingdom,17.85,Wednesday,0.0,,2011-02-01
550334,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-04-17 14:09:00,2.1,17320,United Kingdom,25.200000000000003,Sunday,0.0,,2011-04-01
565846,22994,TRAVEL CARD WALLET RETROSPOT,1,2011-09-07 12:41:00,0.42,14606,United Kingdom,0.42,Wednesday,0.0,,2011-09-01
562263,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2011-08-03 15:45:00,0.85,17514,United Kingdom,5.1,Wednesday,0.0,,2011-08-01
577312,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-11-18 13:18:00,0.85,17049,United Kingdom,8.5,Friday,0.0,,2011-11-01
568168,20992,JAZZ HEARTS PURSE NOTEBOOK,8,2011-09-25 12:46:00,0.39,15799,United Kingdom,3.12,Sunday,-0.45999999999999996,,2011-09-01
540014,21947,SET OF 6 HEART CHOPSTICKS,2,2011-01-04 11:34:00,1.25,14606,United Kingdom,2.5,Tuesday,,First entry,2011-01-01
545276,22992,REVOLVER WOODEN RULER ,4,2011-03-01 11:30:00,1.95,12933,United Kingdom,7.8,Tuesday,,First entry,2011-03-01
573125,21232,STRAWBERRY CERAMIC TRINKET POT,12,2011-10-27 16:31:00,1.25,16855,United Kingdom,15.0,Thursday,0.0,,2011-10-01
565386,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2011-09-02 15:48:00,0.39,17997,United Kingdom,0.39,Friday,,First entry,2011-09-01
578653,23207,LUNCH BAG ALPHABET DESIGN,10,2011-11-24 16:40:00,1.65,18161,United Kingdom,16.5,Thursday,0.0,,2011-11-01
561654,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-07-28 15:58:00,0.85,14973,United Kingdom,10.2,Thursday,0.0,,2011-07-01
561817,23201,JUMBO BAG ALPHABET,20,2011-07-29 15:51:00,2.08,12921,United Kingdom,41.6,Friday,0.0,,2011-07-01
562939,48194,DOORMAT HEARTS,10,2011-08-11 08:37:00,6.75,15498,United Kingdom,67.5,Thursday,,First entry,2011-08-01
537202,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-05 14:25:00,3.75,14506,United Kingdom,3.75,Sunday,,First entry,2010-12-01
575607,20961,STRAWBERRY BATH SPONGE ,4,2011-11-10 12:37:00,2.46,14096,United Kingdom,9.84,Thursday,,First entry,2011-11-01
562560,21738,COSY SLIPPER SHOES SMALL  RED ,1,2011-08-05 17:12:00,2.95,14156,EIRE,2.95,Friday,,First entry,2011-08-01
549995,20932,PINK POT PLANT CANDLE,8,2011-04-14 08:32:00,3.75,16131,United Kingdom,30.0,Thursday,,First entry,2011-04-01
577951,21373,MIRRORED WALL ART SNOWFLAKES,15,2011-11-22 12:09:00,0.75,17238,United Kingdom,11.25,Tuesday,,First entry,2011-11-01
567164,16008,SMALL FOLDING SCISSOR(POINTED EDGE),4,2011-09-18 11:51:00,0.12,14487,United Kingdom,0.48,Sunday,,First entry,2011-09-01
575152,22546,MINI JIGSAW PURDEY,3,2011-11-08 16:12:00,0.42,16284,United Kingdom,1.26,Tuesday,,First entry,2011-11-01
547910,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-03-28 12:23:00,0.85,14159,United Kingdom,1.7,Monday,,First entry,2011-03-01
564050,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-08-22 13:32:00,0.55,17160,United Kingdom,13.200000000000001,Monday,0.0,,2011-08-01
554080,23200,JUMBO BAG PEARS,3,2011-05-22 11:42:00,2.08,16931,United Kingdom,6.24,Sunday,,First entry,2011-05-01
574481,23127,FELTCRAFT GIRL NICOLE KIT,1,2011-11-04 12:45:00,4.95,18022,United Kingdom,4.95,Friday,0.0,,2011-11-01
567618,22046,TEA PARTY  WRAPPING PAPER ,25,2011-09-21 12:26:00,0.42,12721,France,10.5,Wednesday,0.0,,2011-09-01
536538,21466,RED FLOWER CROCHET FOOD COVER,1,2010-12-01 13:54:00,3.75,14594,United Kingdom,3.75,Wednesday,,First entry,2010-12-01
577773,23337,EGG FRYING PAN MINT ,1,2011-11-21 15:57:00,2.08,16712,United Kingdom,2.08,Monday,0.0,,2011-11-01
580637,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,3,2011-12-05 12:40:00,1.45,15033,United Kingdom,4.35,Monday,0.0,,2011-12-01
576570,22970,LONDON BUS COFFEE MUG,6,2011-11-15 13:47:00,2.55,17220,United Kingdom,15.299999999999999,Tuesday,0.0,,2011-11-01
542542,22785,SQUARECUSHION COVER PINK UNION FLAG,4,2011-01-28 14:37:00,6.75,12431,Australia,27.0,Friday,,First entry,2011-01-01
542085,22713,CARD I LOVE LONDON ,12,2011-01-25 12:33:00,0.42,14534,United Kingdom,5.04,Tuesday,,First entry,2011-01-01
559641,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-07-11 12:31:00,4.95,13184,United Kingdom,4.95,Monday,,First entry,2011-07-01
559894,21371,MIRRORED WALL ART POPPIES,2,2011-07-13 12:06:00,0.75,14159,United Kingdom,1.5,Wednesday,,First entry,2011-07-01
541574,21935,SUKI  SHOULDER BAG,10,2011-01-19 12:52:00,1.65,12826,United Kingdom,16.5,Wednesday,,First entry,2011-01-01
570488,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2011-10-10 17:12:00,3.29,14096,United Kingdom,3.29,Monday,1.6400000000000001,,2011-10-01
566726,23333,IVORY WICKER HEART MEDIUM,2,2011-09-14 13:12:00,1.25,15021,United Kingdom,2.5,Wednesday,0.0,,2011-09-01
556954,47566,PARTY BUNTING,4,2011-06-16 08:38:00,4.95,15585,United Kingdom,19.8,Thursday,0.0,,2011-06-01
571039,22381,TOY TIDY PINK POLKADOT,2,2011-10-13 12:59:00,2.1,16121,United Kingdom,4.2,Thursday,0.0,,2011-10-01
566265,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2011-09-11 13:16:00,1.25,18255,United Kingdom,30.0,Sunday,0.0,,2011-09-01
547826,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-03-25 15:08:00,2.95,18078,United Kingdom,2.95,Friday,0.0,,2011-03-01
559297,21232,STRAWBERRY CERAMIC TRINKET POT,12,2011-07-07 12:36:00,1.25,16743,United Kingdom,15.0,Thursday,,First entry,2011-07-01
544660,21907,I'M ON HOLIDAY METAL SIGN,12,2011-02-22 13:47:00,2.1,15078,United Kingdom,25.200000000000003,Tuesday,0.0,,2011-02-01
574852,21232,STRAWBERRY CERAMIC TRINKET POT,9,2011-11-07 12:04:00,1.25,15493,United Kingdom,11.25,Monday,0.0,,2011-11-01
560878,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-07-21 15:16:00,1.65,14410,United Kingdom,1.65,Thursday,0.0,,2011-07-01
563585,22383,LUNCH BAG SUKI  DESIGN ,2,2011-08-17 17:01:00,1.65,17070,United Kingdom,3.3,Wednesday,0.0,,2011-08-01
566737,84665,SQUARE CHERRY BLOSSOM CABINET,4,2011-09-14 14:26:00,5.95,13430,United Kingdom,23.8,Wednesday,0.0,,2011-09-01
567661,23198,PANTRY MAGNETIC  SHOPPING LIST,1,2011-09-21 15:06:00,1.45,13959,United Kingdom,1.45,Wednesday,0.0,,2011-09-01
550988,23201,JUMBO BAG ALPHABET,10,2011-04-21 18:10:00,2.08,14231,United Kingdom,20.8,Thursday,0.0,,2011-04-01
568712,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2011-09-28 15:50:00,2.1,17841,United Kingdom,4.2,Wednesday,0.0,,2011-09-01
579516,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,2011-11-29 17:52:00,1.65,17841,United Kingdom,3.3,Tuesday,0.0,,2011-11-01
541987,22988,SOLDIERS EGG CUP ,12,2011-01-24 16:05:00,1.25,14130,United Kingdom,15.0,Monday,0.0,,2011-01-01
551276,22956,36 FOIL HEART CAKE CASES,2,2011-04-27 13:06:00,2.1,16016,United Kingdom,4.2,Wednesday,0.0,,2011-04-01
547378,21871,SAVE THE PLANET MUG,12,2011-03-22 14:56:00,1.25,14051,United Kingdom,15.0,Tuesday,,First entry,2011-03-01
547048,22549,PICTURE DOMINOES,12,2011-03-20 11:52:00,1.45,14911,EIRE,17.4,Sunday,0.0,,2011-03-01
579679,23128,FELTCRAFT BOY JEAN-PAUL KIT,3,2011-11-30 13:29:00,4.95,13755,United Kingdom,14.850000000000001,Wednesday,0.0,,2011-11-01
567197,23110,PARISIENNE KEY CABINET ,2,2011-09-19 10:10:00,5.75,14934,Channel Islands,11.5,Monday,0.0,,2011-09-01
556510,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-13 10:36:00,4.15,14911,EIRE,24.900000000000002,Monday,,First entry,2011-06-01
542786,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-02-01 10:15:00,1.95,17314,United Kingdom,11.7,Tuesday,0.0,,2011-02-01
580880,22742,MAKE YOUR OWN PLAYTIME CARD KIT,12,2011-12-06 12:19:00,0.79,14121,United Kingdom,9.48,Tuesday,,First entry,2011-12-01
578531,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-11-24 14:40:00,2.1,17364,United Kingdom,2.1,Thursday,0.0,,2011-11-01
558200,22384,LUNCH BAG PINK POLKADOT,1,2011-06-27 13:00:00,1.65,15976,United Kingdom,1.65,Monday,0.0,,2011-06-01
579165,35095B,RED VICTORIAN FABRIC OVAL BOX,24,2011-11-28 14:01:00,0.42,13389,United Kingdom,10.08,Monday,0.0,,2011-11-01
581453,23583,LUNCH BAG PAISLEY PARK  ,10,2011-12-08 18:15:00,1.65,16401,United Kingdom,16.5,Thursday,0.0,,2011-12-01
569823,22197,SMALL POPCORN HOLDER,4,2011-10-06 12:15:00,0.85,16895,United Kingdom,3.4,Thursday,0.0,,2011-10-01
559807,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-07-12 14:48:00,2.08,17841,United Kingdom,2.08,Tuesday,0.0,,2011-07-01
576339,22664,TOY TIDY DOLLY GIRL DESIGN,2,2011-11-14 15:27:00,4.13,14096,United Kingdom,8.26,Monday,,First entry,2011-11-01
577837,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-22 10:30:00,1.65,14834,United Kingdom,19.799999999999997,Tuesday,0.0,,2011-11-01
557761,21374,MIRRORED WALL ART SKULLS,12,2011-06-22 13:59:00,1.25,14214,United Kingdom,15.0,Wednesday,,First entry,2011-06-01
580639,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,2011-12-05 12:46:00,1.95,17254,United Kingdom,3.9,Monday,0.0,,2011-12-01
556469,21930,JUMBO STORAGE BAG SKULLS,20,2011-06-12 11:37:00,2.08,12516,Germany,41.6,Sunday,0.0,,2011-06-01
537209,21115,ROSE CARAVAN DOORSTOP,1,2010-12-05 15:12:00,6.75,14606,United Kingdom,6.75,Sunday,,First entry,2010-12-01
551284,22355,CHARLOTTE BAG SUKI DESIGN,7,2011-04-27 14:05:00,0.85,15005,United Kingdom,5.95,Wednesday,0.0,,2011-04-01
579184,22779,WOODEN OWLS LIGHT GARLAND ,4,2011-11-28 15:17:00,4.25,16746,United Kingdom,17.0,Monday,,First entry,2011-11-01
557886,23084,RABBIT NIGHT LIGHT,8,2011-06-23 13:39:00,2.08,17799,United Kingdom,16.64,Thursday,0.0,,2011-06-01
570488,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-10-10 17:12:00,5.79,14096,United Kingdom,34.74,Monday,2.84,,2011-10-01
580501,23503,PLAYING CARDS KEEP CALM & CARRY ON,4,2011-12-04 13:00:00,1.25,14546,United Kingdom,5.0,Sunday,,First entry,2011-12-01
547809,21328,BALLOONS  WRITING SET ,1,2011-03-25 13:54:00,1.65,12748,United Kingdom,1.65,Friday,0.0,,2011-03-01
579003,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-11-28 08:48:00,1.25,14741,United Kingdom,15.0,Monday,0.0,,2011-11-01
578278,20982,12 PENCILS TALL TUBE SKULLS,24,2011-11-23 13:51:00,0.85,12748,United Kingdom,20.4,Wednesday,0.0,,2011-11-01
574659,23147,SINGLE ANTIQUE ROSE HOOK IVORY,4,2011-11-06 11:44:00,1.45,16942,United Kingdom,5.8,Sunday,0.0,,2011-11-01
573075,22196,SMALL HEART MEASURING SPOONS,1,2011-10-27 14:04:00,0.85,17545,United Kingdom,0.85,Thursday,0.0,,2011-10-01
560299,22047,EMPIRE GIFT WRAP,25,2011-07-18 10:28:00,0.42,17593,United Kingdom,10.5,Monday,0.0,,2011-07-01
573373,22153,ANGEL DECORATION STARS ON DRESS,2,2011-10-30 13:37:00,0.42,14684,United Kingdom,0.84,Sunday,,First entry,2011-10-01
556776,21058,PARTY INVITES WOODLAND,2,2011-06-14 12:24:00,0.85,14730,United Kingdom,1.7,Tuesday,,First entry,2011-06-01
580653,21479,WHITE SKULL HOT WATER BOTTLE ,12,2011-12-05 13:34:00,4.25,17706,United Kingdom,51.0,Monday,,First entry,2011-12-01
579629,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-11-30 12:16:00,1.95,14963,United Kingdom,3.9,Wednesday,0.0,,2011-11-01
548500,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-03-31 13:49:00,2.55,17071,United Kingdom,30.599999999999998,Thursday,0.0,,2011-03-01
539095,22931,BAKING MOULD HEART WHITE CHOCOLATE,12,2010-12-16 10:18:00,2.55,16037,United Kingdom,30.599999999999998,Thursday,,First entry,2010-12-01
574336,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-11-04 09:52:00,1.95,12397,Belgium,19.5,Friday,0.0,,2011-11-01
539766,22960,JAM MAKING SET WITH JARS,6,2010-12-22 11:11:00,4.25,14092,United Kingdom,25.5,Wednesday,,First entry,2010-12-01
552825,20719,WOODLAND CHARLOTTE BAG,10,2011-05-11 13:18:00,0.85,15296,United Kingdom,8.5,Wednesday,0.0,,2011-05-01
576573,21642,ASSORTED TUTTI FRUTTI PEN,24,2011-11-15 13:52:00,0.29,16600,United Kingdom,6.959999999999999,Tuesday,0.0,,2011-11-01
552949,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-05-12 12:01:00,2.95,16033,United Kingdom,29.5,Thursday,0.0,,2011-05-01
559895,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-07-13 12:06:00,1.69,14110,United Kingdom,20.28,Wednesday,0.0,,2011-07-01
550352,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2011-04-18 10:21:00,4.65,16719,United Kingdom,9.3,Monday,,First entry,2011-04-01
563622,23164,REGENCY CAKE SLICE,4,2011-08-18 10:21:00,4.95,15189,United Kingdom,19.8,Thursday,0.0,,2011-08-01
568227,20979,36 PENCILS TUBE RED RETROSPOT,1,2011-09-26 10:57:00,1.25,17841,United Kingdom,1.25,Monday,0.0,,2011-09-01
581405,23398,HANGING HEART BONHEUR,1,2011-12-08 13:50:00,0.85,13521,United Kingdom,0.85,Thursday,0.0,,2011-12-01
558455,21314,SMALL GLASS HEART TRINKET POT,8,2011-06-29 13:58:00,2.1,14327,United Kingdom,16.8,Wednesday,0.0,,2011-06-01
578244,22383,LUNCH BAG SUKI  DESIGN ,10,2011-11-23 12:36:00,1.65,15727,United Kingdom,16.5,Wednesday,0.0,,2011-11-01
536782,21533,RETROSPOT LARGE MILK JUG,6,2010-12-02 15:18:00,4.95,17567,United Kingdom,29.700000000000003,Thursday,,First entry,2010-12-01
537138,22736,RIBBON REEL MAKING SNOWMEN ,3,2010-12-05 12:44:00,1.65,17211,United Kingdom,4.949999999999999,Sunday,,First entry,2010-12-01
568536,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,2011-09-27 14:01:00,1.45,15061,United Kingdom,34.8,Tuesday,-0.19999999999999996,,2011-09-01
562600,22668,PINK BABY BUNTING,10,2011-08-08 10:01:00,2.95,12676,Sweden,29.5,Monday,0.0,,2011-08-01
575726,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-11-10 19:12:00,2.95,16791,United Kingdom,5.9,Thursday,0.0,,2011-11-01
573763,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,2011-11-01 09:56:00,1.25,17139,United Kingdom,15.0,Tuesday,0.0,,2011-11-01
555284,23100,SILVER BELLS TABLE DECORATION,24,2011-06-02 09:37:00,1.04,14298,United Kingdom,24.96,Thursday,,First entry,2011-06-01
566055,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-09-08 15:05:00,1.65,15453,United Kingdom,1.65,Thursday,0.0,,2011-09-01
579158,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,2011-11-28 13:53:00,6.95,17188,United Kingdom,83.4,Monday,,First entry,2011-11-01
554160,21129,SILVER FISHING GNOME ,1,2011-05-23 11:49:00,6.95,17841,United Kingdom,6.95,Monday,,First entry,2011-05-01
551125,90163B,WHITE ROSEBUD & PEARL NECKLACE,2,2011-04-26 12:47:00,7.5,17277,United Kingdom,15.0,Tuesday,,First entry,2011-04-01
563404,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-08-16 11:04:00,5.95,16303,United Kingdom,17.85,Tuesday,,First entry,2011-08-01
536605,21172,PARTY METAL SIGN ,12,2010-12-02 08:52:00,1.45,13715,United Kingdom,17.4,Thursday,,First entry,2010-12-01
570225,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-10-09 13:15:00,4.95,16595,United Kingdom,4.95,Sunday,0.0,,2011-10-01
556056,21931,JUMBO STORAGE BAG SUKI,1,2011-06-08 13:35:00,2.08,17841,United Kingdom,2.08,Wednesday,0.0,,2011-06-01
